    2150,   0.013490,   0.985351,   0.206739
    2166,   0.010316,   0.985473,   0.208814
    2181,   0.011170,   0.983153,   0.206861
    2197,   0.009217,   0.987426,   0.211378
    2213,   0.014100,   0.986938,   0.206495
    2228,   0.009705,   0.979003,   0.209058
    2244,   0.009095,   0.981200,   0.206983
    2260,   0.012757,   0.984008,   0.206861
    2275,   0.009827,   0.976317,   0.207837
    2291,   0.008851,   0.983764,   0.205884
    2306,   0.011170,   0.981810,   0.207471
    2322,   0.011170,   0.978270,   0.207837
    2338,   0.010316,   0.979125,   0.206250
    2353,   0.008973,   0.981688,   0.207349
    2369,   0.011414,   0.982177,   0.207105
    2385,   0.011903,   0.983886,   0.205762
    2400,   0.008851,   0.980590,   0.206372
    2416,   0.013245,   0.980956,   0.206861
    2431,   0.012147,   0.980345,   0.208082
    2447,   0.010682,   0.981322,   0.206128
    2463,   0.011903,   0.983275,   0.208204
    2479,   0.011903,   0.979613,   0.209424
    2494,   0.009827,   0.980956,   0.207593
    2510,   0.009461,   0.982543,   0.201001
    2525,   0.010193,   0.985961,   0.204785
    2541,   0.011048,   0.983764,   0.207593
    2559,   0.012513,   0.983764,   0.208204
    2572,   0.011170,   0.986694,   0.210645
    2588,   0.009827,   0.979125,   0.205152
    2603,   0.012879,   0.980712,   0.208692
    2619,   0.011536,   0.981078,   0.207227
    2635,   0.010682,   0.982787,   0.206128
    2650,   0.012513,   0.981444,   0.207959
    2668,   0.011903,   0.981200,   0.207837
    2682,   0.010560,   0.977416,   0.207227
    2697,   0.012147,   0.983397,   0.211866
    2713,   0.010071,   0.978881,   0.206006
    2728,   0.010071,   0.982055,   0.207593
    2744,   0.011781,   0.980834,   0.210523
    2760,   0.009339,   0.983886,   0.207715
    2775,   0.012757,   0.981322,   0.208448
    2791,   0.009705,   0.985595,   0.208692
    2806,   0.015199,   0.982177,   0.208326
    2822,   0.009461,   0.984496,   0.207227
    2838,   0.011903,   0.979857,   0.204541
    2854,   0.009827,   0.981566,   0.203321
    2869,   0.011903,   0.982909,   0.206250
    2885,   0.010316,   0.984618,   0.206495
    2900,   0.012391,   0.985106,   0.205030
    2916,   0.011903,   0.983642,   0.207837
    2931,   0.013123,   0.984252,   0.210157
    2947,   0.011781,   0.981444,   0.211378
    2963,   0.011536,   0.972166,   0.205030
    2979,   0.008851,   0.979369,   0.205518
    2994,   0.012269,   0.982421,   0.209302
    3010,   0.011658,   0.979613,   0.206617
    3025,   0.011414,   0.979369,   0.205030
    3041,   0.011414,   0.979003,   0.205274
    3057,   0.004212,   0.985717,   0.207349
    3072,   0.012147,   0.978026,   0.206983
    3088,   0.009095,   0.984862,   0.206372
    3103,   0.011170,   0.984252,   0.205884
    3119,   0.008973,   0.985351,   0.207959
    3135,   0.009827,   0.982421,   0.205762
    3150,   0.010193,   0.985229,   0.206739
    3166,   0.010193,   0.983886,   0.204419
    3181,   0.012879,   0.981200,   0.207349
    3197,   0.012391,   0.982177,   0.208570
    3213,   0.008851,   0.980101,   0.206495
    3228,   0.010071,   0.981566,   0.209546
    3244,   0.010560,   0.980834,   0.207471
    3260,   0.010193,   0.980468,   0.208814
    3275,   0.010438,   0.981200,   0.207959
    3291,   0.010438,   0.984252,   0.205884
    3307,   0.012879,   0.977293,   0.206006
    3322,   0.013245,   0.979613,   0.206006
    3338,   0.011658,   0.983153,   0.207959
    3354,   0.013123,   0.983886,   0.210401
    3369,   0.012757,   0.982177,   0.207227
    3385,   0.010804,   0.984618,   0.206983
    3400,   0.010071,   0.979491,   0.205152
    3416,   0.012025,   0.983886,   0.208570
    3431,   0.012879,   0.979369,   0.205518
    3447,   0.012147,   0.978392,   0.204663
    3463,   0.008606,   0.983153,   0.210157
    3478,   0.008118,   0.982543,   0.206250
    3494,   0.009949,   0.982055,   0.207227
    3510,   0.010560,   0.983397,   0.203198
    3525,   0.008851,   0.981444,   0.207593
    3541,   0.013490,   0.973875,   0.207593
    3556,   0.010193,   0.983397,   0.204419
    3572,   0.009461,   0.983031,   0.208570
    3588,   0.011536,   0.983764,   0.206372
    3604,   0.009949,   0.979735,   0.206861
    3620,   0.014832,   0.983031,   0.207471
    3635,   0.009095,   0.982543,   0.206372
    3650,   0.008240,   0.981444,   0.207715
    3668,   0.013245,   0.979491,   0.207715
    3682,   0.009095,   0.982787,   0.208082
    3697,   0.011536,   0.985106,   0.205274
    3713,   0.009583,   0.984862,   0.212110
    3729,   0.011048,   0.985106,   0.207959
    3744,   0.012879,   0.985595,   0.207227
    3760,   0.008729,   0.985229,   0.211866
    3775,   0.012391,   0.982055,   0.206861
    3791,   0.010560,   0.979491,   0.206983
    3806,   0.012147,   0.980345,   0.207349
    3822,   0.011536,   0.983520,   0.209424
    3838,   0.010193,   0.977538,   0.205030
    3854,   0.009095,   0.983397,   0.205884
    3869,   0.012757,   0.981200,   0.210157
    3885,   0.007142,   0.984130,   0.206495
    3900,   0.010071,   0.983642,   0.208204
    3916,   0.010926,   0.980956,   0.206006
    3931,   0.012513,   0.979369,   0.204419
    3947,   0.010926,   0.979003,   0.207959
    3963,   0.011536,   0.984252,   0.207959
    3979,   0.010926,   0.986449,   0.207471
    3994,   0.009339,   0.982177,   0.208204
    4010,   0.011781,   0.981688,   0.208570
    4025,   0.011536,   0.985106,   0.208936
    4041,   0.009095,   0.983153,   0.205640
    4056,   0.011048,   0.985351,   0.209058
    4072,   0.010193,   0.980834,   0.207837
    4088,   0.010804,   0.980590,   0.205396
    4103,   0.011658,   0.980345,   0.205030
    4119,   0.011170,   0.983764,   0.207227
    4146,   0.009217,   0.980956,   0.207959
    4162,   0.012025,   0.984496,   0.207837
    4178,   0.012513,   0.980590,   0.206861
    4192,   0.010560,   0.983764,   0.207593
    4208,   0.007386,   0.981444,   0.206250
    4224,   0.011048,   0.980712,   0.209058
    4239,   0.010193,   0.982787,   0.207837
    4255,   0.010193,   0.983031,   0.207959
    4270,   0.011048,   0.981322,   0.208936
    4286,   0.010316,   0.981078,   0.206372
    4302,   0.009705,   0.980468,   0.206983
    4317,   0.010560,   0.981688,   0.209180
    4333,   0.011048,   0.983764,   0.209546
    4349,   0.009949,   0.985595,   0.207959
    4364,   0.010682,   0.981078,   0.207959
    4380,   0.012025,   0.979247,   0.206128
    4396,   0.013490,   0.985351,   0.206739
    4411,   0.009095,   0.987426,   0.206250
    4427,   0.011292,   0.983764,   0.209913
    4442,   0.013245,   0.980345,   0.205884
    4458,   0.011414,   0.979613,   0.209058
    4474,   0.010438,   0.984374,   0.208204
    4489,   0.012513,   0.982787,   0.211011
    4505,   0.009461,   0.980101,   0.210157
    4520,   0.013001,   0.986938,   0.208082
    4536,   0.011536,   0.975218,   0.209913
    4552,   0.013245,   0.979979,   0.207959
    4569,   0.012513,   0.974852,   0.208448
    4583,   0.012269,   0.981810,   0.207715
    4599,   0.009705,   0.981933,   0.205884
    4615,   0.013856,   0.985595,   0.208326
    4630,   0.009217,   0.983886,   0.208326
    4646,   0.012635,   0.985473,   0.209913
    4663,   0.007630,   0.979125,   0.204297
    4677,   0.013856,   0.979003,   0.207715
    4693,   0.013001,   0.988769,   0.207349
    4708,   0.008973,   0.982787,   0.206617
    4724,   0.010193,   0.976195,   0.206861
    4739,   0.010071,   0.985351,   0.206861
    4755,   0.011781,   0.985595,   0.209424
    4771,   0.011658,   0.980834,   0.208448
    4786,   0.014710,   0.987182,   0.208326
    4802,   0.010316,   0.980712,   0.207349
    4818,   0.013001,   0.987304,   0.209791
    4833,   0.012879,   0.987426,   0.207105
    4849,   0.011781,   0.981078,   0.208814
    4864,   0.012513,   0.982055,   0.208814
    4880,   0.010804,   0.983153,   0.207715
    4896,   0.009217,   0.980956,   0.203931
    4911,   0.009339,   0.981444,   0.209302
    4927,   0.013001,   0.981444,   0.207105
    4942,   0.011903,   0.984740,   0.206861
    4958,   0.014588,   0.980712,   0.209669
    4974,   0.007996,   0.989868,   0.207105
    4989,   0.009827,   0.976561,   0.206861
    5005,   0.013490,   0.978514,   0.210157
    5021,   0.012391,   0.984008,   0.207105
    5036,   0.010926,   0.982055,   0.209058
    5052,   0.009461,   0.985961,   0.210035
    5067,   0.011170,   0.980590,   0.207959
    5083,   0.009461,   0.984984,   0.206861
    5099,   0.013001,   0.981688,   0.208448
    5114,   0.011292,   0.984008,   0.208448
    5130,   0.010926,   0.985106,   0.208204
    5146,   0.008118,   0.984984,   0.205152
    5161,   0.012269,   0.979857,   0.205762
    5177,   0.009461,   0.982787,   0.205396
    5193,   0.009827,   0.980468,   0.206861
    5208,   0.009705,   0.981078,   0.207959
    5224,   0.005921,   0.983275,   0.211500
    5239,   0.011536,   0.978514,   0.205152
    5255,   0.011658,   0.984740,   0.205274
    5271,   0.014222,   0.984130,   0.209058
    5286,   0.012391,   0.982543,   0.211744
    5302,   0.008118,   0.982909,   0.209546
    5317,   0.007630,   0.985839,   0.209180
    5334,   0.009583,   0.979125,   0.208448
    5349,   0.012147,   0.984130,   0.206128
    5364,   0.008606,   0.984862,   0.209180
    5380,   0.013490,   0.978881,   0.209791
    5396,   0.007020,   0.979613,   0.206861
    5411,   0.010560,   0.984496,   0.205030
    5427,   0.007386,   0.984496,   0.206739
    5442,   0.008851,   0.983153,   0.208692
    5458,   0.008240,   0.985351,   0.209058
    5474,   0.007508,   0.986205,   0.204175
    5489,   0.010438,   0.982665,   0.209791
    5505,   0.009339,   0.982543,   0.206983
    5521,   0.008362,   0.981200,   0.208814
    5536,   0.008729,   0.979735,   0.207105
    5552,   0.010560,   0.982543,   0.206617
    5567,   0.012757,   0.977171,   0.207105
    5583,   0.010560,   0.984496,   0.208936
    5599,   0.012147,   0.982543,   0.210645
    5615,   0.007508,   0.984130,   0.207349
    5630,   0.011048,   0.980712,   0.207837
    5646,   0.013856,   0.985473,   0.205274
    5663,   0.009705,   0.981566,   0.207837
    5677,   0.010071,   0.981322,   0.208326
    5692,   0.012269,   0.986327,   0.208692
    5713,   0.009095,   0.981322,   0.206739
    5724,   0.011048,   0.983520,   0.206128
    5739,   0.009827,   0.983886,   0.207715
    5755,   0.012269,   0.982909,   0.206861
    5771,   0.010071,   0.982665,   0.213209
    5786,   0.010193,   0.983764,   0.206739
    5802,   0.013123,   0.984496,   0.207105
    5817,   0.011781,   0.977782,   0.207227
    5833,   0.009583,   0.979003,   0.208204
    5849,   0.008484,   0.984496,   0.205396
    5864,   0.011170,   0.976439,   0.207349
    5880,   0.012391,   0.987060,   0.205762
    5896,   0.010560,   0.980834,   0.206495
    5911,   0.012391,   0.981078,   0.211744
    5927,   0.013734,   0.980101,   0.204663
    5943,   0.012269,   0.976805,   0.208082
    5958,   0.010682,   0.980468,   0.208570
    5974,   0.011903,   0.984130,   0.206495
    5989,   0.010804,   0.986083,   0.208692
    6005,   0.011536,   0.977660,   0.204663
    6021,   0.008484,   0.982543,   0.207227
    6036,   0.011903,   0.978026,   0.207593
